y,x,street_count,highway,ref,geometry
27.5757842,-99.4511462,1,turning_circle,,POINT (-99.4511462 27.5757842)
27.4902332,-99.4486988,3,,,POINT (-99.4486988 27.4902332)
27.4899021,-99.4488448,1,,,POINT (-99.4488448 27.4899021)
27.4902624,-99.4505018,3,,,POINT (-99.4505018 27.4902624)
27.4899162,-99.4505121,1,,,POINT (-99.4505121 27.4899162)
27.4924474,-99.4486016,4,,,POINT (-99.4486016 27.4924474)
27.4917007,-99.4486247,3,,,POINT (-99.4486247 27.4917007)
27.4932171,-99.4497911,1,turning_circle,,POINT (-99.4497911 27.4932171)
27.4931837,-99.4485789,3,,,POINT (-99.4485789 27.4931837)
27.4917309,-99.4498711,1,turning_circle,,POINT (-99.4498711 27.4917309)
27.4910051,-99.4504797,3,,,POINT (-99.4504797 27.4910051)
27.4909752,-99.4492362,1,turning_circle,,POINT (-99.4492362 27.4909752)
27.492489,-99.4504356,3,,,POINT (-99.4504356 27.492489)
27.490171,-99.4461588,3,,,POINT (-99.4461588 27.490171)
27.489911,-99.4461648,1,turning_circle,,POINT (-99.4461648 27.489911)
27.4899337,-99.4477097,1,turning_circle,,POINT (-99.4477097 27.4899337)
27.490207,-99.4476996,3,,,POINT (-99.4476996 27.490207)
27.4901861,-99.4469271,3,,,POINT (-99.4469271 27.4901861)
27.4931561,-99.4475783,3,,,POINT (-99.4475783 27.4931561)
27.4924248,-99.4476028,4,,,POINT (-99.4476028 27.4924248)
27.4923917,-99.4461426,3,,,POINT (-99.4461426 27.4923917)
27.4931319,-99.4467041,1,turning_circle,,POINT (-99.4467041 27.4931319)
27.4916538,-99.4461139,4,,,POINT (-99.4461139 27.4916538)
27.4917006,-99.4481331,3,,,POINT (-99.4481331 27.4917006)
27.4916929,-99.4476533,4,,,POINT (-99.4476533 27.4916929)
27.4916717,-99.4468818,3,,,POINT (-99.4468818 27.4916717)
27.4916453,-99.4457374,1,,,POINT (-99.4457374 27.4916453)
27.4783833,-99.4389881,3,,,POINT (-99.4389881 27.4783833)
27.4822543,-99.4390719,3,,,POINT (-99.4390719 27.4822543)
27.4813292,-99.4394546,1,,,POINT (-99.4394546 27.4813292)
27.4814051,-99.4390512,3,,,POINT (-99.4390512 27.4814051)
27.4805417,-99.4393758,1,,,POINT (-99.4393758 27.4805417)
27.4805512,-99.4390304,3,,,POINT (-99.4390304 27.4805512)
27.4817565,-99.4395296,1,,,POINT (-99.4395296 27.4817565)
27.481829,-99.4390616,4,,,POINT (-99.4390616 27.481829)
27.4818396,-99.4382886,3,,,POINT (-99.4382886 27.4818396)
27.4818524,-99.4374813,3,,,POINT (-99.4374813 27.4818524)
27.4783499,-99.4401782,1,,,POINT (-99.4401782 27.4783499)
27.4814163,-99.4374758,3,,,POINT (-99.4374758 27.4814163)
27.4799947,-99.4373741,1,turning_circle,,POINT (-99.4373741 27.4799947)
27.4837352,-99.4378209,3,,,POINT (-99.4378209 27.4837352)
27.4844311,-99.4386674,3,,,POINT (-99.4386674 27.4844311)
27.4844161,-99.4378773,4,,,POINT (-99.4378773 27.4844161)
27.4837129,-99.4395214,1,,,POINT (-99.4395214 27.4837129)
27.4837203,-99.4391076,3,,,POINT (-99.4391076 27.4837203)
27.4837341,-99.4383328,3,,,POINT (-99.4383328 27.4837341)
27.4830231,-99.4394912,1,,,POINT (-99.4394912 27.4830231)
27.4830299,-99.4390908,3,,,POINT (-99.4390908 27.4830299)
27.4854038,-99.4394045,3,,,POINT (-99.4394045 27.4854038)
27.486118,-99.4388564,4,,,POINT (-99.4388564 27.486118)
27.4860506,-99.4398776,4,,,POINT (-99.4398776 27.4860506)
27.4850338,-99.4382636,3,,,POINT (-99.4382636 27.4850338)
27.4871358,-99.4388724,3,,,POINT (-99.4388724 27.4871358)
27.4866436,-99.4399418,3,,,POINT (-99.4399418 27.4866436)
27.479048,-99.4340463,3,,,POINT (-99.4340463 27.479048)
27.4801078,-99.4358427,3,,,POINT (-99.4358427 27.4801078)
27.4800008,-99.4366832,3,,,POINT (-99.4366832 27.4800008)
27.4814247,-99.4370172,1,turning_circle,,POINT (-99.4370172 27.4814247)
27.4820385,-99.4369367,4,,,POINT (-99.4369367 27.4820385)
27.4819132,-99.4360724,1,turning_circle,,POINT (-99.4360724 27.4819132)
27.481018,-99.4356747,3,,,POINT (-99.4356747 27.481018)
27.4811368,-99.4346162,3,,,POINT (-99.4346162 27.4811368)
27.4819202,-99.4346336,3,,,POINT (-99.4346336 27.4819202)
27.4821168,-99.4355507,3,,,POINT (-99.4355507 27.4821168)
27.4797962,-99.4328201,3,,,POINT (-99.4328201 27.4797962)
27.4795932,-99.4341472,3,,,POINT (-99.4341472 27.4795932)
27.4819195,-99.4338854,3,,,POINT (-99.4338854 27.4819195)
27.4811753,-99.4323347,3,,,POINT (-99.4323347 27.4811753)
27.4830485,-99.4339062,3,,,POINT (-99.4339062 27.4830485)
27.4823951,-99.4347043,1,turning_circle,,POINT (-99.4347043 27.4823951)
27.4861475,-99.4371382,3,,,POINT (-99.4371382 27.4861475)
27.4851859,-99.4371226,3,,,POINT (-99.4371226 27.4851859)
27.4883051,-99.4404584,1,,,POINT (-99.4404584 27.4883051)
27.4904968,-99.4401751,1,turning_circle,,POINT (-99.4401751 27.4904968)
27.4882711,-99.4389007,3,,,POINT (-99.4389007 27.4882711)
27.4883058,-99.4399716,3,,,POINT (-99.4399716 27.4883058)
27.4879079,-99.4399679,3,,,POINT (-99.4399679 27.4879079)
27.490405,-99.4376736,3,,,POINT (-99.4376736 27.490405)
27.4894447,-99.4389217,4,,,POINT (-99.4389217 27.4894447)
27.4912114,-99.4402032,1,turning_circle,,POINT (-99.4402032 27.4912114)
27.4919789,-99.4405564,1,,,POINT (-99.4405564 27.4919789)
27.4913843,-99.4396951,3,,,POINT (-99.4396951 27.4913843)
27.4910917,-99.4391194,3,,,POINT (-99.4391194 27.4910917)
27.4907797,-99.4384707,4,,,POINT (-99.4384707 27.4907797)
27.4910729,-99.4399339,3,,,POINT (-99.4399339 27.4910729)
27.4905927,-99.4391915,1,turning_circle,,POINT (-99.4391915 27.4905927)
27.4929587,-99.4392676,3,,,POINT (-99.4392676 27.4929587)
27.4925374,-99.4399097,3,,,POINT (-99.4399097 27.4925374)
27.4929747,-99.4381536,4,,,POINT (-99.4381536 27.4929747)
27.4929635,-99.4389005,3,,,POINT (-99.4389005 27.4929635)
27.4919911,-99.4399447,3,,,POINT (-99.4399447 27.4919911)
27.4920428,-99.4381316,3,,,POINT (-99.4381316 27.4920428)
27.4920467,-99.4374271,3,,,POINT (-99.4374271 27.4920467)
27.4936585,-99.4374557,3,,,POINT (-99.4374557 27.4936585)
27.4939857,-99.4378621,4,,,POINT (-99.4378621 27.4939857)
27.4952528,-99.4371713,4,traffic_signals,,POINT (-99.4371713 27.4952528)
27.4885392,-99.4372203,1,turning_circle,,POINT (-99.4372203 27.4885392)
27.4853672,-99.4298076,4,,,POINT (-99.4298076 27.4853672)
27.4882645,-99.4303578,4,,,POINT (-99.4303578 27.4882645)
27.4896805,-99.4302197,4,,,POINT (-99.4302197 27.4896805)
27.4914675,-99.4302555,4,,,POINT (-99.4302555 27.4914675)
27.492171,-99.4302722,3,,,POINT (-99.4302722 27.492171)
27.5549084,-99.4939226,3,,,POINT (-99.4939226 27.5549084)
27.5539044,-99.4934079,1,turning_circle,,POINT (-99.4934079 27.5539044)
27.5543815,-99.4923871,1,turning_circle,,POINT (-99.4923871 27.5543815)
27.4850389,-99.4282745,1,,,POINT (-99.4282745 27.4850389)
27.4875754,-99.4298723,3,,,POINT (-99.4298723 27.4875754)
27.4875991,-99.4283266,3,,,POINT (-99.4283266 27.4875991)
27.4903084,-99.4321416,3,,,POINT (-99.4321416 27.4903084)
27.4896221,-99.4321681,3,,,POINT (-99.4321681 27.4896221)
27.4889331,-99.4308338,3,,,POINT (-99.4308338 27.4889331)
27.4882717,-99.4298859,4,,,POINT (-99.4298859 27.4882717)
27.4896876,-99.4297295,3,,,POINT (-99.4297295 27.4896876)
27.4903303,-99.4307128,3,,,POINT (-99.4307128 27.4903303)
27.4896475,-99.4307032,4,,,POINT (-99.4307032 27.4896475)
27.4873814,-99.4308089,1,turning_circle,,POINT (-99.4308089 27.4873814)
27.4903414,-99.4297423,3,,,POINT (-99.4297423 27.4903414)
27.489016,-99.4283542,3,,,POINT (-99.4283542 27.489016)
27.4882955,-99.4283402,3,,,POINT (-99.4283402 27.4882955)
27.4904176,-99.428869,3,,,POINT (-99.428869 27.4904176)
27.4904232,-99.4284013,1,turning_circle,,POINT (-99.4284013 27.4904232)
27.4914602,-99.4307357,3,,,POINT (-99.4307357 27.4914602)
27.4914711,-99.4297643,3,,,POINT (-99.4297643 27.4914711)
27.4910441,-99.4307257,3,,,POINT (-99.4307257 27.4910441)
27.4920668,-99.4297759,1,turning_circle,,POINT (-99.4297759 27.4920668)
27.4911348,-99.4284169,1,turning_circle,,POINT (-99.4284169 27.4911348)
27.4927895,-99.4280508,3,,,POINT (-99.4280508 27.4927895)
27.4948029,-99.431375,3,,,POINT (-99.431375 27.4948029)
27.49373,-99.431539,3,,,POINT (-99.431539 27.49373)
27.4844076,-99.4485632,4,,,POINT (-99.4485632 27.4844076)
27.4864267,-99.4484967,4,,,POINT (-99.4484967 27.4864267)
27.4747362,-99.4467356,3,,,POINT (-99.4467356 27.4747362)
27.4747646,-99.4459689,3,,,POINT (-99.4459689 27.4747646)
27.4763224,-99.4460071,3,,,POINT (-99.4460071 27.4763224)
27.4763095,-99.4467716,3,,,POINT (-99.4467716 27.4763095)
27.4773773,-99.4459433,4,,,POINT (-99.4459433 27.4773773)
27.4769152,-99.4460026,3,,,POINT (-99.4460026 27.4769152)
27.4778171,-99.4463565,1,turning_circle,,POINT (-99.4463565 27.4778171)
27.4790504,-99.4455766,4,,,POINT (-99.4455766 27.4790504)
27.478343,-99.4455641,3,,,POINT (-99.4455641 27.478343)
27.4777837,-99.4447919,1,turning_circle,,POINT (-99.4447919 27.4777837)
27.4816623,-99.4450443,1,turning_circle,,POINT (-99.4450443 27.4816623)
27.4816734,-99.4445605,3,,,POINT (-99.4445605 27.4816734)
27.4808596,-99.4450382,1,turning_circle,,POINT (-99.4450382 27.4808596)
27.4803964,-99.444736,1,turning_circle,,POINT (-99.444736 27.4803964)
27.4836069,-99.4456713,4,,,POINT (-99.4456713 27.4836069)
27.4843986,-99.4480236,3,,,POINT (-99.4480236 27.4843986)
27.4843553,-99.4463582,3,,,POINT (-99.4463582 27.4843553)
27.484377,-99.4471939,3,,,POINT (-99.4471939 27.484377)
27.4843447,-99.4459476,1,,,POINT (-99.4459476 27.4843447)
27.4839693,-99.4456773,1,,,POINT (-99.4456773 27.4839693)
27.4828711,-99.4450716,1,turning_circle,,POINT (-99.4450716 27.4828711)
27.482885,-99.4445203,3,,,POINT (-99.4445203 27.482885)
27.4876863,-99.4470925,3,,,POINT (-99.4470925 27.4876863)
27.4864134,-99.4479637,3,,,POINT (-99.4479637 27.4864134)
27.4708674,-99.4567689,1,turning_circle,,POINT (-99.4567689 27.4708674)
27.4693655,-99.4549675,1,turning_circle,,POINT (-99.4549675 27.4693655)
27.4694347,-99.4538164,3,,,POINT (-99.4538164 27.4694347)
27.470277,-99.4551584,3,,,POINT (-99.4551584 27.470277)
27.4709184,-99.4538386,3,,,POINT (-99.4538386 27.4709184)
27.4707001,-99.4558872,4,,,POINT (-99.4558872 27.4707001)
27.4694369,-99.4525363,1,turning_circle,,POINT (-99.4525363 27.4694369)
27.4709439,-99.4525424,1,turning_circle,,POINT (-99.4525424 27.4709439)
27.4716072,-99.4572116,1,turning_circle,,POINT (-99.4572116 27.4716072)
27.472342,-99.4574996,1,turning_circle,,POINT (-99.4574996 27.472342)
27.4730794,-99.4578992,1,turning_circle,,POINT (-99.4578992 27.4730794)
27.4738629,-99.4556472,4,,,POINT (-99.4556472 27.4738629)
27.4737947,-99.4507205,1,turning_circle,,POINT (-99.4507205 27.4737947)
27.4725463,-99.4506945,3,,,POINT (-99.4506945 27.4725463)
27.4739312,-99.4515565,1,turning_circle,,POINT (-99.4515565 27.4739312)
27.472561,-99.4498636,4,,,POINT (-99.4498636 27.472561)
27.4716954,-99.4520146,4,,,POINT (-99.4520146 27.4716954)
27.4724252,-99.4525968,1,turning_circle,,POINT (-99.4525968 27.4724252)
27.473178,-99.4520482,4,,,POINT (-99.4520482 27.473178)
27.4739005,-99.4532365,3,,,POINT (-99.4532365 27.4739005)
27.4724149,-99.4532057,3,,,POINT (-99.4532057 27.4724149)
27.473184,-99.4515372,3,,,POINT (-99.4515372 27.473184)
27.4739139,-99.4526238,1,turning_circle,,POINT (-99.4526238 27.4739139)
27.5937722,-99.479817,3,,,POINT (-99.479817 27.5937722)
27.5929805,-99.4794372,3,,,POINT (-99.4794372 27.5929805)
27.5962435,-99.4790179,1,turning_circle,,POINT (-99.4790179 27.5962435)
27.5956524,-99.4806671,3,,,POINT (-99.4806671 27.5956524)
27.6020647,-99.4775397,3,,,POINT (-99.4775397 27.6020647)
27.6024354,-99.478271,3,,,POINT (-99.478271 27.6024354)
27.599781,-99.4744844,3,,,POINT (-99.4744844 27.599781)
27.6009902,-99.4731811,3,,,POINT (-99.4731811 27.6009902)
27.6016719,-99.4737065,3,,,POINT (-99.4737065 27.6016719)
27.6015744,-99.472913,3,,,POINT (-99.472913 27.6015744)
27.6015702,-99.4722831,3,,,POINT (-99.4722831 27.6015702)
27.6022735,-99.4722889,3,,,POINT (-99.4722889 27.6022735)
27.6036077,-99.4764378,4,,,POINT (-99.4764378 27.6036077)
27.6052874,-99.474163,4,turning_circle,,POINT (-99.474163 27.6052874)
27.6033949,-99.4708984,3,,,POINT (-99.4708984 27.6033949)
27.6044913,-99.4712378,3,,,POINT (-99.4712378 27.6044913)
27.6041285,-99.470423,3,,,POINT (-99.470423 27.6041285)
27.6049727,-99.470525,4,,,POINT (-99.470525 27.6049727)
27.6051628,-99.4718037,1,turning_circle,,POINT (-99.4718037 27.6051628)
27.6055042,-99.4710003,1,turning_circle,,POINT (-99.4710003 27.6055042)
27.6061375,-99.4729374,4,turning_circle,,POINT (-99.4729374 27.6061375)
27.606762,-99.4734774,3,,,POINT (-99.4734774 27.606762)
27.6060738,-99.4704732,1,turning_circle,,POINT (-99.4704732 27.6060738)
27.6021001,-99.4684139,3,,,POINT (-99.4684139 27.6021001)
27.6027334,-99.4687162,4,,,POINT (-99.4687162 27.6027334)
27.6025651,-99.4699935,3,,,POINT (-99.4699935 27.6025651)
27.6018386,-99.4690996,1,turning_circle,,POINT (-99.4690996 27.6018386)
27.6017831,-99.4699922,1,turning_circle,,POINT (-99.4699922 27.6017831)
27.6038074,-99.4699778,4,,,POINT (-99.4699778 27.6038074)
27.6041096,-99.4688792,3,,,POINT (-99.4688792 27.6041096)
27.6035075,-99.4695416,4,,,POINT (-99.4695416 27.6035075)
27.6054678,-99.469914,4,,,POINT (-99.469914 27.6054678)
27.6054755,-99.4688404,3,,,POINT (-99.4688404 27.6054755)
27.6051157,-99.4684695,4,,,POINT (-99.4684695 27.6051157)
27.6047596,-99.4680959,4,,,POINT (-99.4680959 27.6047596)
27.6036951,-99.4661913,3,,,POINT (-99.4661913 27.6036951)
27.6043222,-99.4665355,3,,,POINT (-99.4665355 27.6043222)
27.6065782,-99.4697686,1,turning_circle,,POINT (-99.4697686 27.6065782)
27.606062,-99.4693358,3,,,POINT (-99.4693358 27.606062)
27.5958989,-99.4589414,3,,,POINT (-99.4589414 27.5958989)
27.5959388,-99.4581749,3,,,POINT (-99.4581749 27.5959388)
27.5969637,-99.4582347,1,turning_circle,,POINT (-99.4582347 27.5969637)
27.5950663,-99.458078,3,,,POINT (-99.458078 27.5950663)
27.5987548,-99.4703022,3,,,POINT (-99.4703022 27.5987548)
27.6006375,-99.4700926,4,,,POINT (-99.4700926 27.6006375)
27.6025047,-99.4652076,4,,,POINT (-99.4652076 27.6025047)
27.605569,-99.4662649,3,,,POINT (-99.4662649 27.605569)
27.6052837,-99.4666706,3,,,POINT (-99.4666706 27.6052837)
27.6069288,-99.465704,3,,,POINT (-99.465704 27.6069288)
27.6064712,-99.4660675,3,,,POINT (-99.4660675 27.6064712)
27.6073007,-99.4654868,1,turning_circle,,POINT (-99.4654868 27.6073007)
27.6058886,-99.4642583,3,,,POINT (-99.4642583 27.6058886)
27.6057131,-99.4622067,3,,,POINT (-99.4622067 27.6057131)
27.6054431,-99.4629171,3,,,POINT (-99.4629171 27.6054431)
27.6043711,-99.4623983,3,,,POINT (-99.4623983 27.6043711)
27.6058452,-99.4630815,3,,,POINT (-99.4630815 27.6058452)
27.6051868,-99.4619434,3,,,POINT (-99.4619434 27.6051868)
27.6054542,-99.4612421,3,,,POINT (-99.4612421 27.6054542)
27.6051906,-99.4602775,3,,,POINT (-99.4602775 27.6051906)
27.6054428,-99.4595209,3,,,POINT (-99.4595209 27.6054428)
27.6067074,-99.4621762,3,,,POINT (-99.4621762 27.6067074)
27.6062606,-99.4632934,3,,,POINT (-99.4632934 27.6062606)
27.6065818,-99.4645939,4,,,POINT (-99.4645939 27.6065818)
27.6070104,-99.4633604,1,turning_circle,,POINT (-99.4633604 27.6070104)
27.6078331,-99.4643658,3,,,POINT (-99.4643658 27.6078331)
27.6076772,-99.4625357,3,,,POINT (-99.4625357 27.6076772)
27.6084781,-99.4620448,4,,,POINT (-99.4620448 27.6084781)
27.606361,-99.4608874,3,,,POINT (-99.4608874 27.606361)
27.6067324,-99.460239,4,,,POINT (-99.460239 27.6067324)
27.6061465,-99.4598937,3,,,POINT (-99.4598937 27.6061465)
27.6070931,-99.4604911,3,,,POINT (-99.4604911 27.6070931)
27.6086059,-99.4611882,3,,,POINT (-99.4611882 27.6086059)
27.6074965,-99.4597012,3,,,POINT (-99.4597012 27.6074965)
27.6078132,-99.4618416,3,,,POINT (-99.4618416 27.6078132)
27.5998969,-99.4544634,3,,,POINT (-99.4544634 27.5998969)
27.6010679,-99.4538451,3,,,POINT (-99.4538451 27.6010679)
27.6037414,-99.4571493,4,,,POINT (-99.4571493 27.6037414)
27.6066088,-99.4586806,1,turning_circle,,POINT (-99.4586806 27.6066088)
27.6059621,-99.4582068,3,,,POINT (-99.4582068 27.6059621)
27.6067527,-99.4578898,1,turning_circle,,POINT (-99.4578898 27.6067527)
27.6081831,-99.4591574,3,,,POINT (-99.4591574 27.6081831)
27.6077592,-99.4589368,3,,,POINT (-99.4589368 27.6077592)
27.6073676,-99.4587397,4,,,POINT (-99.4587397 27.6073676)
27.6075007,-99.4582689,3,,,POINT (-99.4582689 27.6075007)
27.6077235,-99.457534,3,,,POINT (-99.457534 27.6077235)
27.6084211,-99.456217,3,,,POINT (-99.456217 27.6084211)
27.6073053,-99.4573251,1,turning_circle,,POINT (-99.4573251 27.6073053)
27.6059612,-99.4561067,1,turning_circle,,POINT (-99.4561067 27.6059612)
27.6090771,-99.4650851,3,,,POINT (-99.4650851 27.6090771)
27.6087099,-99.4650945,3,,,POINT (-99.4650945 27.6087099)
27.6090961,-99.4656517,4,,,POINT (-99.4656517 27.6090961)
27.609586,-99.4602296,3,,,POINT (-99.4602296 27.609586)
27.6094206,-99.4594217,3,,,POINT (-99.4594217 27.6094206)
27.4626063,-99.4714351,3,,,POINT (-99.4714351 27.4626063)
27.4545799,-99.4616431,1,turning_circle,,POINT (-99.4616431 27.4545799)
27.4545939,-99.4609138,3,,,POINT (-99.4609138 27.4545939)
27.4537662,-99.4617863,1,,,POINT (-99.4617863 27.4537662)
27.4537799,-99.4608949,3,,,POINT (-99.4608949 27.4537799)
27.4529512,-99.4616033,1,turning_circle,,POINT (-99.4616033 27.4529512)
27.4529633,-99.460876,4,,,POINT (-99.460876 27.4529633)
27.4519143,-99.4573166,3,,,POINT (-99.4573166 27.4519143)
27.4531202,-99.4581627,3,,,POINT (-99.4581627 27.4531202)
27.4531585,-99.4543845,1,,,POINT (-99.4543845 27.4531585)
27.4531447,-99.4564836,3,,,POINT (-99.4564836 27.4531447)
27.4531569,-99.4556481,3,,,POINT (-99.4556481 27.4531569)
27.4570698,-99.4596117,3,,,POINT (-99.4596117 27.4570698)
27.457059,-99.4613661,3,,,POINT (-99.4613661 27.457059)
27.4554244,-99.4601589,3,,,POINT (-99.4601589 27.4554244)
27.4554114,-99.4609327,3,,,POINT (-99.4609327 27.4554114)
27.4583061,-99.4614078,3,,,POINT (-99.4614078 27.4583061)
27.4578182,-99.4613942,3,,,POINT (-99.4613942 27.4578182)
27.4626823,-99.4657987,3,,,POINT (-99.4657987 27.4626823)
27.4626587,-99.4673383,3,,,POINT (-99.4673383 27.4626587)
27.4607763,-99.4658303,3,,,POINT (-99.4658303 27.4607763)
27.4612964,-99.4652428,1,turning_circle,,POINT (-99.4652428 27.4612964)
27.4607867,-99.4652327,3,,,POINT (-99.4652327 27.4607867)
27.4633572,-99.4657764,3,,,POINT (-99.4657764 27.4633572)
27.4633329,-99.4673525,3,,,POINT (-99.4673525 27.4633329)
27.4644018,-99.4658059,3,,,POINT (-99.4658059 27.4644018)
27.4613055,-99.4643523,1,turning_circle,,POINT (-99.4643523 27.4613055)
27.4608041,-99.4643359,3,,,POINT (-99.4643359 27.4608041)
27.4608085,-99.4634484,3,,,POINT (-99.4634484 27.4608085)
27.4612982,-99.463456,1,turning_circle,,POINT (-99.463456 27.4612982)
27.4610165,-99.460857,4,,,POINT (-99.460857 27.4610165)
27.4554544,-99.4582059,3,,,POINT (-99.4582059 27.4554544)
27.4554385,-99.4590076,3,,,POINT (-99.4590076 27.4554385)
27.4549164,-99.456398,3,,,POINT (-99.456398 27.4549164)
27.4582784,-99.4545304,1,,,POINT (-99.4545304 27.4582784)
27.4585896,-99.4568996,3,,,POINT (-99.4568996 27.4585896)
27.6810154,-99.4523391,4,,,POINT (-99.4523391 27.6810154)
27.6843938,-99.4568709,3,,,POINT (-99.4568709 27.6843938)
27.6798336,-99.4552513,4,,,POINT (-99.4552513 27.6798336)
27.6802669,-99.461198,3,,,POINT (-99.461198 27.6802669)
27.6869658,-99.4654801,3,,,POINT (-99.4654801 27.6869658)
27.6558776,-99.4783327,3,motorway_junction,12A,POINT (-99.4783327 27.6558776)
27.6588098,-99.4755121,3,,,POINT (-99.4755121 27.6588098)
27.6704922,-99.4693126,3,motorway_junction,12B,POINT (-99.4693126 27.6704922)
27.6739848,-99.4680318,3,,,POINT (-99.4680318 27.6739848)
27.6724815,-99.4644233,1,turning_circle,,POINT (-99.4644233 27.6724815)
27.6783926,-99.4587785,3,,,POINT (-99.4587785 27.6783926)
27.5325824,-99.4687426,3,,,POINT (-99.4687426 27.5325824)
27.4806042,-99.4456097,4,,,POINT (-99.4456097 27.4806042)
27.4632154,-99.4771526,5,traffic_signals,,POINT (-99.4771526 27.4632154)
27.4693412,-99.4621208,3,,,POINT (-99.4621208 27.4693412)
27.4702126,-99.451989,3,,,POINT (-99.451989 27.4702126)
27.4731833,-99.4593434,4,,,POINT (-99.4593434 27.4731833)
27.4731543,-99.4532219,4,,,POINT (-99.4532219 27.4731543)
27.4731138,-99.4556281,4,,,POINT (-99.4556281 27.4731138)
27.4723741,-99.4556129,4,,,POINT (-99.4556129 27.4723741)
27.4716299,-99.4555976,4,,,POINT (-99.4555976 27.4716299)
27.4886868,-99.4716185,3,,,POINT (-99.4716185 27.4886868)
27.4895715,-99.4706183,3,,,POINT (-99.4706183 27.4895715)
27.4896814,-99.469595,4,,,POINT (-99.469595 27.4896814)
27.4895656,-99.4695907,5,,,POINT (-99.4695907 27.4895656)
27.4895684,-99.4685373,4,,,POINT (-99.4685373 27.4895684)
27.4897311,-99.467541,4,,,POINT (-99.467541 27.4897311)
27.4897234,-99.4665072,4,traffic_signals,,POINT (-99.4665072 27.4897234)
27.489831,-99.4665036,4,traffic_signals,,POINT (-99.4665036 27.489831)
27.4899839,-99.4654843,3,,,POINT (-99.4654843 27.4899839)
27.4898795,-99.4654772,4,,,POINT (-99.4654772 27.4898795)
27.4901535,-99.4644594,4,,,POINT (-99.4644594 27.4901535)
27.4900418,-99.4644553,4,,,POINT (-99.4644553 27.4900418)
27.4902219,-99.4634284,3,,,POINT (-99.4634284 27.4902219)
27.4903299,-99.4634293,4,,,POINT (-99.4634293 27.4903299)
27.4895659,-99.4711683,3,,,POINT (-99.4711683 27.4895659)
27.4903925,-99.4624111,4,traffic_signals,,POINT (-99.4624111 27.4903925)
27.4904973,-99.4624287,4,traffic_signals,,POINT (-99.4624287 27.4904973)
27.4910487,-99.4591041,4,traffic_signals,,POINT (-99.4591041 27.4910487)
27.4911502,-99.4591487,3,traffic_signals,,POINT (-99.4591487 27.4911502)
27.489628,-99.4675473,3,,,POINT (-99.4675473 27.489628)
27.4918701,-99.4574456,4,,,POINT (-99.4574456 27.4918701)
27.4896884,-99.4685465,4,,,POINT (-99.4685465 27.4896884)
27.4531323,-99.4573318,4,,,POINT (-99.4573318 27.4531323)
27.4553992,-99.4616585,1,turning_circle,,POINT (-99.4616585 27.4553992)
27.4531691,-99.4548096,4,,,POINT (-99.4548096 27.4531691)
27.4545504,-99.455583,3,,,POINT (-99.455583 27.4545504)
27.4554341,-99.4595854,4,,,POINT (-99.4595854 27.4554341)
